-0.112,0.047,-13.348,0.162,-0.072,0.012,0.114,-0.823,-13.309,0.256,0.100,0.010,1.512,21.275,11.424,0.000
-0.090,0.033,-13.494,0.165,-0.069,0.014,0.137,-0.783,-13.494,0.251,0.097,0.012,1.512,21.243,19.403,0.000
-0.137,0.006,-13.456,0.166,-0.069,0.015,0.070,-0.790,-13.165,0.256,0.102,0.006,1.512,21.217,12.272,0.000
-0.208,0.020,-13.491,0.166,-0.070,0.016,0.113,-0.766,-13.307,0.258,0.098,0.010,1.512,21.269,10.804,0.000
-0.137,0.005,-13.492,0.164,-0.069,0.015,0.139,-0.837,-13.310,0.254,0.102,0.009,1.512,21.253,10.914,0.000
-0.113,0.018,-13.494,0.161,-0.067,0.013,0.114,-0.824,-13.307,0.255,0.098,0.012,1.512,21.334,13.801,0.000
-0.041,-0.023,-13.415,0.160,-0.069,0.016,0.138,-0.836,-13.310,0.257,0.098,0.009,1.512,21.262,10.804,0.000
-0.184,0.005,-13.417,0.163,-0.067,0.015,0.091,-0.809,-13.345,0.255,0.101,0.010,1.512,20.941,10.804,0.000
-0.136,-0.023,-13.411,0.162,-0.066,0.018,0.159,-0.769,-13.268,0.256,0.105,0.010,1.512,21.275,10.804,0.000
-0.137,-0.023,-13.494,0.162,-0.064,0.013,0.116,-0.794,-13.237,0.254,0.103,0.009,1.512,21.162,11.933,0.000
-0.043,-0.051,-13.572,0.164,-0.064,0.012,0.136,-0.756,-13.417,0.253,0.106,0.011,1.512,21.210,13.461,0.000
-0.137,0.031,-13.419,0.162,-0.061,0.014,0.184,-0.812,-13.456,0.253,0.102,0.010,1.512,21.103,10.804,0.000
-0.043,0.059,-13.458,0.162,-0.064,0.013,0.183,-0.782,-13.382,0.256,0.101,0.009,1.512,21.080,10.804,0.000
-0.066,-0.010,-13.419,0.162,-0.062,0.014,0.112,-0.797,-13.267,0.257,0.104,0.011,1.512,21.132,10.804,0.000
-0.161,0.046,-13.497,0.165,-0.064,0.012,0.135,-0.785,-13.414,0.256,0.104,0.012,1.512,21.074,11.763,0.000
-0.066,-0.037,-13.566,0.163,-0.066,0.015,0.137,-0.811,-13.308,0.255,0.102,0.010,1.512,21.158,10.804,0.000
-0.137,-0.050,-13.488,0.163,-0.066,0.016,0.090,-0.780,-13.196,0.258,0.103,0.010,1.512,21.084,10.804,0.000
-0.090,0.032,-13.564,0.165,-0.068,0.016,0.115,-0.793,-13.312,0.255,0.098,0.009,1.512,21.155,11.254,0.000
-0.138,0.005,-13.534,0.166,-0.063,0.012,0.115,-0.767,-13.422,0.251,0.100,0.010,1.512,21.087,14.140,0.000
